id1,id2,lat,lon,elev
,,29.74583333,122.1791667,10
,,29.74583333,122.2208333,12
,,29.74583333,122.2625,21
,,29.74583333,122.3041667,10
,,29.70416667,102.1791667,2495
,,29.70416667,102.2208333,2243
,,29.70416667,102.2625,3040
,,29.70416667,102.3041667,3180
,,29.70416667,102.3458333,2497
,,29.70416667,102.3875,2221
,,29.70416667,102.4291667,2175
,,29.70416667,102.4708333,2285
,,29.70416667,102.5125,2118
,,29.70416667,102.5541667,1729
,,29.70416667,102.5958333,2048
,,29.70416667,102.6375,2384
,,29.70416667,102.6791667,2575
,,29.70416667,102.7208333,1377
,,29.70416667,102.7625,1318
,,29.70416667,102.8041667,1235
,,29.70416667,102.8458333,1109
,,29.70416667,102.8875,1544
,,29.70416667,102.9291667,2012
,,29.70416667,102.9708333,1556
,,29.70416667,103.0125,1247
,,29.70416667,103.0541667,1271
,,29.70416667,103.0958333,1462
,,29.70416667,103.1375,1415
,,29.70416667,103.1791667,1399
,,29.70416667,103.2208333,754
,,29.70416667,103.2625,1135
,,29.70416667,103.3041667,1063
,,29.70416667,103.3458333,859
,,29.70416667,103.3875,925
,,29.70416667,103.4291667,792
,,29.70416667,103.4708333,663
,,29.70416667,103.5125,500
,,29.70416667,103.5541667,430
,,29.70416667,103.5958333,419
,,29.70416667,103.6375,414
,,29.70416667,103.6791667,453
,,29.70416667,103.7208333,470
,,29.70416667,103.7625,470
,,29.70416667,103.8041667,444
,,29.70416667,103.8458333,488
,,29.70416667,103.8875,502
,,29.70416667,103.9291667,459
,,29.70416667,103.9708333,468
,,29.70416667,104.0125,450
,,29.70416667,104.0541667,447
,,29.70416667,104.0958333,454
,,29.70416667,104.1375,457
,,29.70416667,104.1791667,456
,,29.70416667,104.2208333,488
,,29.70416667,104.2625,535
,,29.70416667,104.3041667,599
,,29.70416667,104.3458333,597
,,29.70416667,104.3875,617
,,29.70416667,104.4291667,758
,,29.70416667,104.4708333,633
,,29.70416667,104.5125,611
,,29.70416667,104.5541667,613
,,29.70416667,104.5958333,611
,,29.70416667,104.6375,609
,,29.70416667,104.6791667,629
,,29.70416667,104.7208333,594
,,29.70416667,104.7625,598
,,29.70416667,104.8041667,586
,,29.70416667,104.8458333,544
,,29.70416667,104.8875,448
,,29.70416667,104.9291667,356
,,29.70416667,104.9708333,314
,,29.70416667,105.0125,365
,,29.70416667,105.0541667,365
,,29.70416667,105.0958333,376
,,29.70416667,105.1375,364
,,29.70416667,105.1791667,343
,,29.70416667,105.2208333,374
,,29.70416667,105.2625,374
,,29.70416667,105.3041667,364
,,29.70416667,105.3458333,354
,,29.70416667,105.3875,358
,,29.70416667,105.4291667,357
,,29.70416667,105.4708333,398
,,29.70416667,105.5125,436
,,29.70416667,105.5541667,422
,,29.70416667,105.5958333,402
,,29.70416667,105.6375,461
,,29.70416667,105.6791667,436
,,29.70416667,105.7208333,384
,,29.70416667,105.7625,379
,,29.70416667,105.8041667,397
,,29.70416667,105.8458333,439
,,29.70416667,105.8875,299
,,29.70416667,105.9291667,296
,,29.70416667,105.9708333,292
,,29.70416667,106.0125,504
,,29.70416667,106.0541667,318
,,29.70416667,106.0958333,306
,,29.70416667,106.1375,445
,,29.70416667,106.1791667,597
,,29.70416667,106.2208333,371
,,29.70416667,106.2625,362
,,29.70416667,106.3041667,417
,,29.70416667,106.3458333,272
,,29.70416667,106.3875,483
,,29.70416667,106.4291667,376
,,29.70416667,106.4708333,247
,,29.70416667,106.5125,250
,,29.70416667,106.5541667,377
,,29.70416667,106.5958333,422
,,29.70416667,106.6375,367
,,29.70416667,106.6791667,270
,,29.70416667,106.7208333,366
,,29.70416667,106.7625,303
,,29.70416667,106.8041667,243
,,29.70416667,106.8458333,296
,,29.70416667,106.8875,238
,,29.70416667,106.9291667,210
,,29.70416667,106.9708333,454
,,29.70416667,107.0125,610
,,29.70416667,107.0541667,487
,,29.70416667,107.0958333,333
,,29.70416667,107.1375,291
,,29.70416667,107.1791667,193
,,29.70416667,107.2208333,216
,,29.70416667,107.2625,394
,,29.70416667,107.3041667,373
,,29.70416667,107.3458333,356
,,29.70416667,107.3875,277
,,29.70416667,107.4291667,454
,,29.70416667,107.4708333,586
,,29.70416667,107.5125,513
,,29.70416667,107.5541667,494
,,29.70416667,107.5958333,634
,,29.70416667,107.6375,1105
,,29.70416667,107.6791667,1001
,,29.70416667,107.7208333,1561
,,29.70416667,107.7625,973
,,29.70416667,107.8041667,666
,,29.70416667,107.8458333,1381
,,29.70416667,107.8875,1494
,,29.70416667,107.9291667,1374
,,29.70416667,107.9708333,1317
,,29.70416667,108.0125,1158
,,29.70416667,108.0541667,1186
,,29.70416667,108.0958333,1395
,,29.70416667,108.1375,1585
,,29.70416667,108.1791667,1589
,,29.70416667,108.2208333,1216
,,29.70416667,108.2625,909
,,29.70416667,108.3041667,994
,,29.70416667,108.3458333,1171
,,29.70416667,108.3875,1011
,,29.70416667,108.4291667,545
,,29.70416667,108.4708333,893
,,29.70416667,108.5125,917
,,29.70416667,108.5541667,624
,,29.70416667,108.5958333,605
,,29.70416667,108.6375,782
,,29.70416667,108.6791667,1020
,,29.70416667,108.7208333,872
,,29.70416667,108.7625,1034
,,29.70416667,108.8041667,1536
,,29.70416667,108.8458333,1110
,,29.70416667,108.8875,909
,,29.70416667,108.9291667,833
,,29.70416667,108.9708333,767
,,29.70416667,109.0125,622
,,29.70416667,109.0541667,855
,,29.70416667,109.0958333,965
,,29.70416667,109.1375,867
,,29.70416667,109.1791667,793
,,29.70416667,109.2208333,975
,,29.70416667,109.2625,956
,,29.70416667,109.3041667,930
,,29.70416667,109.3458333,1004
,,29.70416667,109.3875,866
,,29.70416667,109.4291667,821
,,29.70416667,109.4708333,857
,,29.70416667,109.5125,829
,,29.70416667,109.5541667,661
,,29.70416667,109.5958333,763
,,29.70416667,109.6375,829
,,29.70416667,109.6791667,990
,,29.70416667,109.7208333,1468
,,29.70416667,109.7625,1511
,,29.70416667,109.8041667,1395
,,29.70416667,109.8458333,1043
,,29.70416667,109.8875,668
,,29.70416667,109.9291667,736
,,29.70416667,109.9708333,587
,,29.70416667,110.0125,636
,,29.70416667,110.0541667,585
,,29.70416667,110.0958333,721
,,29.70416667,110.1375,560
,,29.70416667,110.1791667,503
,,29.70416667,110.2208333,626
,,29.70416667,110.2625,884
,,29.70416667,110.3041667,914
,,29.70416667,110.3458333,738
,,29.70416667,110.3875,1001
,,29.70416667,110.4291667,740
,,29.70416667,110.4708333,376
,,29.70416667,110.5125,724
,,29.70416667,110.5541667,1165
,,29.70416667,110.5958333,1079
,,29.70416667,110.6375,926
,,29.70416667,110.6791667,1217
,,29.70416667,110.7208333,811
,,29.70416667,110.7625,907
,,29.70416667,110.8041667,890
,,29.70416667,110.8458333,894
,,29.70416667,110.8875,653
,,29.70416667,110.9291667,503
,,29.70416667,110.9708333,383
,,29.70416667,111.0125,326
,,29.70416667,111.0541667,268
,,29.70416667,111.0958333,359
,,29.70416667,111.1375,389
,,29.70416667,111.1791667,297
,,29.70416667,111.2208333,207
,,29.70416667,111.2625,361
,,29.70416667,111.3041667,357
,,29.70416667,111.3458333,343
,,29.70416667,111.3875,271
,,29.70416667,111.4291667,204
,,29.70416667,111.4708333,122
,,29.70416667,111.5125,94
,,29.70416667,111.5541667,46
,,29.70416667,111.5958333,49
,,29.70416667,111.6375,35
,,29.70416667,111.6791667,29
,,29.70416667,111.7208333,27
,,29.70416667,111.7625,23
,,29.70416667,111.8041667,22
,,29.70416667,111.8458333,19
,,29.70416667,111.8875,20
,,29.70416667,111.9291667,23
,,29.70416667,111.9708333,23
,,29.70416667,112.0125,32
,,29.70416667,112.0541667,41
,,29.70416667,112.0958333,35
,,29.70416667,112.1375,39
,,29.70416667,112.1791667,38
,,29.70416667,112.2208333,33
,,29.70416667,112.2625,32
,,29.70416667,112.3041667,31
,,29.70416667,112.3458333,31
,,29.70416667,112.3875,32
,,29.70416667,112.4291667,33
,,29.70416667,112.4708333,33
,,29.70416667,112.5125,34
,,29.70416667,112.5541667,34
,,29.70416667,112.5958333,30
,,29.70416667,112.6375,31
,,29.70416667,112.6791667,29
,,29.70416667,112.7208333,53
,,29.70416667,112.7625,68
,,29.70416667,112.8041667,66
,,29.70416667,112.8458333,46
,,29.70416667,112.8875,38
,,29.70416667,112.9291667,28
,,29.70416667,112.9708333,31
,,29.70416667,113.0125,25
,,29.70416667,113.0541667,23
,,29.70416667,113.0958333,23
,,29.70416667,113.1375,23
,,29.70416667,113.1791667,23
,,29.70416667,113.2208333,22
,,29.70416667,113.2625,21
,,29.70416667,113.3041667,22
,,29.70416667,113.3458333,22
,,29.70416667,113.3875,25
,,29.70416667,113.4291667,29
,,29.70416667,113.4708333,34
,,29.70416667,113.5125,31
,,29.70416667,113.5541667,22
,,29.70416667,113.5958333,28
,,29.70416667,113.6375,40
,,29.70416667,113.6791667,35
,,29.70416667,113.7208333,85
,,29.70416667,113.7625,63
,,29.70416667,113.8041667,54
,,29.70416667,113.8458333,53
,,29.70416667,113.8875,39
,,29.70416667,113.9291667,44
,,29.70416667,113.9708333,45
,,29.70416667,114.0125,44
,,29.70416667,114.0541667,161
,,29.70416667,114.0958333,279
,,29.70416667,114.1375,346
,,29.70416667,114.1791667,270
,,29.70416667,114.2208333,399
,,29.70416667,114.2625,301
,,29.70416667,114.3041667,112
,,29.70416667,114.3458333,136
,,29.70416667,114.3875,146
,,29.70416667,114.4291667,282
,,29.70416667,114.4708333,332
,,29.70416667,114.5125,439
,,29.70416667,114.5541667,319
,,29.70416667,114.5958333,352
,,29.70416667,114.6375,268
,,29.70416667,114.6791667,196
,,29.70416667,114.7208333,240
,,29.70416667,114.7625,211
,,29.70416667,114.8041667,100
,,29.70416667,114.8458333,192
,,29.70416667,114.8875,133
,,29.70416667,114.9291667,127
,,29.70416667,114.9708333,179
,,29.70416667,115.0125,152
,,29.70416667,115.0541667,226
,,29.70416667,115.0958333,192
,,29.70416667,115.1375,131
,,29.70416667,115.1791667,83
,,29.70416667,115.2208333,115
,,29.70416667,115.2625,111
,,29.70416667,115.3041667,163
,,29.70416667,115.3458333,102
,,29.70416667,115.3875,263
,,29.70416667,115.4291667,345
,,29.70416667,115.4708333,298
,,29.70416667,115.5125,284
,,29.70416667,115.5541667,200
,,29.70416667,115.5958333,165
,,29.70416667,115.6375,82
,,29.70416667,115.6791667,30
,,29.70416667,115.7208333,12
,,29.70416667,115.7625,16
,,29.70416667,115.8041667,22
,,29.70416667,115.8458333,23
,,29.70416667,115.8875,11
,,29.70416667,115.9291667,9
,,29.70416667,115.9708333,23
,,29.70416667,116.0125,48
,,29.70416667,116.0541667,25
,,29.70416667,116.0958333,16
,,29.70416667,116.1375,2
,,29.70416667,116.1791667,2
,,29.70416667,116.2208333,12
,,29.70416667,116.2625,12
,,29.70416667,116.3041667,26
,,29.70416667,116.3458333,40
,,29.70416667,116.3875,173
,,29.70416667,116.4291667,74
,,29.70416667,116.4708333,138
,,29.70416667,116.5125,141
,,29.70416667,116.5541667,112
,,29.70416667,116.5958333,170
,,29.70416667,116.6375,152
,,29.70416667,116.6791667,159
,,29.70416667,116.7208333,60
,,29.70416667,116.7625,96
,,29.70416667,116.8041667,73
,,29.70416667,116.8458333,97
,,29.70416667,116.8875,222
,,29.70416667,116.9291667,166
,,29.70416667,116.9708333,255
,,29.70416667,117.0125,329
,,29.70416667,117.0541667,386
,,29.70416667,117.0958333,352
,,29.70416667,117.1375,311
,,29.70416667,117.1791667,222
,,29.70416667,117.2208333,136
,,29.70416667,117.2625,143
,,29.70416667,117.3041667,137
,,29.70416667,117.3458333,107
,,29.70416667,117.3875,111
,,29.70416667,117.4291667,147
,,29.70416667,117.4708333,158
,,29.70416667,117.5125,147
,,29.70416667,117.5541667,361
,,29.70416667,117.5958333,412
,,29.70416667,117.6375,429
,,29.70416667,117.6791667,395
,,29.70416667,117.7208333,505
,,29.70416667,117.7625,420
,,29.70416667,117.8041667,412
,,29.70416667,117.8458333,503
,,29.70416667,117.8875,352
,,29.70416667,117.9291667,290
,,29.70416667,117.9708333,223
,,29.70416667,118.0125,205
,,29.70416667,118.0541667,177
,,29.70416667,118.0958333,221
,,29.70416667,118.1375,193
,,29.70416667,118.1791667,202
,,29.70416667,118.2208333,139
,,29.70416667,118.2625,126
,,29.70416667,118.3041667,128
,,29.70416667,118.3458333,146
,,29.70416667,118.3875,229
,,29.70416667,118.4291667,236
,,29.70416667,118.4708333,309
,,29.70416667,118.5125,668
,,29.70416667,118.5541667,432
,,29.70416667,118.5958333,508
,,29.70416667,118.6375,493
,,29.70416667,118.6791667,590
,,29.70416667,118.7208333,208
,,29.70416667,118.7625,102
,,29.70416667,118.8041667,182
,,29.70416667,118.8458333,490
,,29.70416667,118.8875,370
,,29.70416667,118.9291667,332
,,29.70416667,118.9708333,359
,,29.70416667,119.0125,329
,,29.70416667,119.0541667,155
,,29.70416667,119.0958333,97
,,29.70416667,119.1375,224
,,29.70416667,119.1791667,327
,,29.70416667,119.2208333,319
,,29.70416667,119.2625,426
,,29.70416667,119.3041667,433
,,29.70416667,119.3458333,505
,,29.70416667,119.3875,528
,,29.70416667,119.4291667,389
,,29.70416667,119.4708333,251
,,29.70416667,119.5125,239
,,29.70416667,119.5541667,94
,,29.70416667,119.5958333,44
,,29.70416667,119.6375,86
,,29.70416667,119.6791667,150
,,29.70416667,119.7208333,683
,,29.70416667,119.7625,716
,,29.70416667,119.8041667,595
,,29.70416667,119.8458333,580
,,29.70416667,119.8875,290
,,29.70416667,119.9291667,238
,,29.70416667,119.9708333,386
,,29.70416667,120.0125,262
,,29.70416667,120.0541667,118
,,29.70416667,120.0958333,58
,,29.70416667,120.1375,17
,,29.70416667,120.1791667,32
,,29.70416667,120.2208333,18
,,29.70416667,120.2625,14
,,29.70416667,120.3041667,97
,,29.70416667,120.3458333,130
,,29.70416667,120.3875,93
,,29.70416667,120.4291667,148
,,29.70416667,120.4708333,323
,,29.70416667,120.5125,468
,,29.70416667,120.5541667,423
,,29.70416667,120.5958333,376
,,29.70416667,120.6375,211
,,29.70416667,120.6791667,472
,,29.70416667,120.7208333,398
,,29.70416667,120.7625,380
,,29.70416667,120.8041667,329
,,29.70416667,120.8458333,105
,,29.70416667,120.8875,157
,,29.70416667,120.9291667,240
,,29.70416667,120.9708333,282
,,29.70416667,121.0125,531
,,29.70416667,121.0541667,618
,,29.70416667,121.0958333,608
,,29.70416667,121.1375,577
,,29.70416667,121.1791667,338
,,29.70416667,121.2208333,279
,,29.70416667,121.2625,49
,,29.70416667,121.3041667,18
,,29.70416667,121.3458333,13
,,29.70416667,121.3875,5
,,29.70416667,121.4291667,5
,,29.70416667,121.4708333,5
,,29.70416667,121.5125,2
,,29.70416667,121.5541667,99
,,29.70416667,121.5958333,244
,,29.70416667,121.6375,271
,,29.70416667,121.6791667,165
,,29.70416667,121.7208333,21
,,29.70416667,121.7625,23
,,29.70416667,121.8041667,4
,,29.70416667,121.8458333,1
,,29.70416667,122.0958333,0
,,29.70416667,122.1375,20
,,29.70416667,122.1791667,50
,,29.70416667,122.2208333,17
,,29.70416667,122.2625,7
,,29.6625,102.1791667,1514
,,29.6625,102.2208333,2270
,,29.6625,102.2625,2919
,,29.6625,102.3041667,2893
,,29.6625,102.3458333,2331
,,29.6625,102.3875,2282
,,29.6625,102.4291667,1967
,,29.6625,102.4708333,1543
,,29.6625,102.5125,1907
,,29.6625,102.5541667,2148
,,29.6625,102.5958333,2192
,,29.6625,102.6375,2519
,,29.6625,102.6791667,2695
,,29.6625,102.7208333,1692
,,29.6625,102.7625,1361
,,29.6625,102.8041667,1531
,,29.6625,102.8458333,1634
,,29.6625,102.8875,1797
,,29.6625,102.9291667,2343
,,29.6625,102.9708333,1979
,,29.6625,103.0125,1423
,,29.6625,103.0541667,1169
,,29.6625,103.0958333,1382
,,29.6625,103.1375,1510
,,29.6625,103.1791667,1390
,,29.6625,103.2208333,946
,,29.6625,103.2625,975
,,29.6625,103.3041667,1282
,,29.6625,103.3458333,1334
,,29.6625,103.3875,1048
,,29.6625,103.4291667,718
,,29.6625,103.4708333,515
,,29.6625,103.5125,438
,,29.6625,103.5541667,418
,,29.6625,103.5958333,443
,,29.6625,103.6375,443
,,29.6625,103.6791667,414
,,29.6625,103.7208333,404
,,29.6625,103.7625,387
,,29.6625,103.8041667,425
,,29.6625,103.8458333,428
,,29.6625,103.8875,443
,,29.6625,103.9291667,436
,,29.6625,103.9708333,444
,,29.6625,104.0125,448
,,29.6625,104.0541667,432
,,29.6625,104.0958333,451
,,29.6625,104.1375,457
,,29.6625,104.1791667,472
,,29.6625,104.2208333,597
,,29.6625,104.2625,544
,,29.6625,104.3041667,587
,,29.6625,104.3458333,608
,,29.6625,104.3875,662
,,29.6625,104.4291667,617
,,29.6625,104.4708333,609
,,29.6625,104.5125,603
,,29.6625,104.5541667,626
,,29.6625,104.5958333,615
,,29.6625,104.6375,665
,,29.6625,104.6791667,661
,,29.6625,104.7208333,561
,,29.6625,104.7625,503
,,29.6625,104.8041667,477
,,29.6625,104.8458333,470
,,29.6625,104.8875,456
,,29.6625,104.9291667,455
,,29.6625,104.9708333,398
,,29.6625,105.0125,301
,,29.6625,105.0541667,359
,,29.6625,105.0958333,350
,,29.6625,105.1375,343
,,29.6625,105.1791667,358
,,29.6625,105.2208333,361
,,29.6625,105.2625,372
,,29.6625,105.3041667,356
,,29.6625,105.3458333,346
,,29.6625,105.3875,354
,,29.6625,105.4291667,370
,,29.6625,105.4708333,382
,,29.6625,105.5125,440
,,29.6625,105.5541667,409
,,29.6625,105.5958333,401
,,29.6625,105.6375,393
,,29.6625,105.6791667,386
,,29.6625,105.7208333,394
,,29.6625,105.7625,372
,,29.6625,105.8041667,383
,,29.6625,105.8458333,371
,,29.6625,105.8875,303
,,29.6625,105.9291667,519
,,29.6625,105.9708333,403
,,29.6625,106.0125,320
,,29.6625,106.0541667,302
,,29.6625,106.0958333,432
,,29.6625,106.1375,404
,,29.6625,106.1791667,398
,,29.6625,106.2208333,321
,,29.6625,106.2625,466
,,29.6625,106.3041667,330
,,29.6625,106.3458333,306
,,29.6625,106.3875,445
,,29.6625,106.4291667,308
,,29.6625,106.4708333,236
,,29.6625,106.5125,311
,,29.6625,106.5541667,276
,,29.6625,106.5958333,230
,,29.6625,106.6375,249
,,29.6625,106.6791667,270
,,29.6625,106.7208333,233
,,29.6625,106.7625,253
,,29.6625,106.8041667,317
,,29.6625,106.8458333,386
,,29.6625,106.8875,247
,,29.6625,106.9291667,437
,,29.6625,106.9708333,632
,,29.6625,107.0125,381
,,29.6625,107.0541667,359
,,29.6625,107.0958333,339
,,29.6625,107.1375,514
,,29.6625,107.1791667,611
,,29.6625,107.2208333,609
,,29.6625,107.2625,679
,,29.6625,107.3041667,556
,,29.6625,107.3458333,418
,,29.6625,107.3875,359
,,29.6625,107.4291667,485
,,29.6625,107.4708333,319
,,29.6625,107.5125,395
,,29.6625,107.5541667,449
,,29.6625,107.5958333,729
,,29.6625,107.6375,1179
,,29.6625,107.6791667,1130
,,29.6625,107.7208333,1529
,,29.6625,107.7625,1117
,,29.6625,107.8041667,1411
,,29.6625,107.8458333,1585
,,29.6625,107.8875,1232
,,29.6625,107.9291667,1354
,,29.6625,107.9708333,1446
,,29.6625,108.0125,1360
,,29.6625,108.0541667,1355
,,29.6625,108.0958333,1255
,,29.6625,108.1375,1330
,,29.6625,108.1791667,1255
,,29.6625,108.2208333,951
,,29.6625,108.2625,1200
,,29.6625,108.3041667,1027
,,29.6625,108.3458333,559
,,29.6625,108.3875,1019
,,29.6625,108.4291667,627
,,29.6625,108.4708333,975
,,29.6625,108.5125,620
,,29.6625,108.5541667,566
,,29.6625,108.5958333,641
,,29.6625,108.6375,883
,,29.6625,108.6791667,963
,,29.6625,108.7208333,1045
,,29.6625,108.7625,1143
,,29.6625,108.8041667,797
,,29.6625,108.8458333,807
,,29.6625,108.8875,732
,,29.6625,108.9291667,623
,,29.6625,108.9708333,654
,,29.6625,109.0125,875
,,29.6625,109.0541667,828
,,29.6625,109.0958333,873
,,29.6625,109.1375,1070
,,29.6625,109.1791667,1120
,,29.6625,109.2208333,1018
,,29.6625,109.2625,924
,,29.6625,109.3041667,865
,,29.6625,109.3458333,830
,,29.6625,109.3875,676
,,29.6625,109.4291667,666
,,29.6625,109.4708333,634
,,29.6625,109.5125,625
,,29.6625,109.5541667,796
,,29.6625,109.5958333,760
,,29.6625,109.6375,1286
,,29.6625,109.6791667,1438
,,29.6625,109.7208333,976
,,29.6625,109.7625,826
,,29.6625,109.8041667,1000
,,29.6625,109.8458333,935
,,29.6625,109.8875,851
,,29.6625,109.9291667,840
,,29.6625,109.9708333,648
,,29.6625,110.0125,554
,,29.6625,110.0541667,473
,,29.6625,110.0958333,511
,,29.6625,110.1375,487
,,29.6625,110.1791667,694
,,29.6625,110.2208333,779
,,29.6625,110.2625,905
,,29.6625,110.3041667,633
,,29.6625,110.3458333,539
,,29.6625,110.3875,836
,,29.6625,110.4291667,788
,,29.6625,110.4708333,791
,,29.6625,110.5125,584
,,29.6625,110.5541667,551
,,29.6625,110.5958333,716
,,29.6625,110.6375,770
,,29.6625,110.6791667,875
,,29.6625,110.7208333,902
,,29.6625,110.7625,696
,,29.6625,110.8041667,883
,,29.6625,110.8458333,740
,,29.6625,110.8875,526
,,29.6625,110.9291667,542
,,29.6625,110.9708333,621
,,29.6625,111.0125,542
,,29.6625,111.0541667,538
,,29.6625,111.0958333,461
,,29.6625,111.1375,386
,,29.6625,111.1791667,231
,,29.6625,111.2208333,266
,,29.6625,111.2625,275
,,29.6625,111.3041667,134
,,29.6625,111.3458333,143
,,29.6625,111.3875,164
,,29.6625,111.4291667,102
,,29.6625,111.4708333,68
,,29.6625,111.5125,45
,,29.6625,111.5541667,41
,,29.6625,111.5958333,29
,,29.6625,111.6375,26
,,29.6625,111.6791667,23
,,29.6625,111.7208333,22
,,29.6625,111.7625,22
,,29.6625,111.8041667,22
,,29.6625,111.8458333,39
,,29.6625,111.8875,24
,,29.6625,111.9291667,23
,,29.6625,111.9708333,22
,,29.6625,112.0125,33
,,29.6625,112.0541667,37
,,29.6625,112.0958333,35
,,29.6625,112.1375,37
,,29.6625,112.1791667,38
,,29.6625,112.2208333,34
,,29.6625,112.2625,33
,,29.6625,112.3041667,32
,,29.6625,112.3458333,33
,,29.6625,112.3875,34
,,29.6625,112.4291667,36
,,29.6625,112.4708333,31
,,29.6625,112.5125,31
,,29.6625,112.5541667,31
,,29.6625,112.5958333,54
,,29.6625,112.6375,52
,,29.6625,112.6791667,82
,,29.6625,112.7208333,152
,,29.6625,112.7625,58
,,29.6625,112.8041667,57
,,29.6625,112.8458333,98
,,29.6625,112.8875,29
,,29.6625,112.9291667,23
,,29.6625,112.9708333,21
,,29.6625,113.0125,23
,,29.6625,113.0541667,24
,,29.6625,113.0958333,25
,,29.6625,113.1375,27
,,29.6625,113.1791667,28
,,29.6625,113.2208333,27
,,29.6625,113.2625,24
,,29.6625,113.3041667,19
,,29.6625,113.3458333,25
,,29.6625,113.3875,34
,,29.6625,113.4291667,44
,,29.6625,113.4708333,41
,,29.6625,113.5125,30
,,29.6625,113.5541667,45
,,29.6625,113.5958333,46
,,29.6625,113.6375,49
,,29.6625,113.6791667,40
,,29.6625,113.7208333,47
,,29.6625,113.7625,63
,,29.6625,113.8041667,97
,,29.6625,113.8458333,188
,,29.6625,113.8875,349
,,29.6625,113.9291667,403
,,29.6625,113.9708333,325
,,29.6625,114.0125,124
,,29.6625,114.0541667,203
,,29.6625,114.0958333,167
,,29.6625,114.1375,192
,,29.6625,114.1791667,455
,,29.6625,114.2208333,180
,,29.6625,114.2625,162
,,29.6625,114.3041667,232
,,29.6625,114.3458333,207
,,29.6625,114.3875,160
,,29.6625,114.4291667,92
,,29.6625,114.4708333,81
,,29.6625,114.5125,103
,,29.6625,114.5541667,86
,,29.6625,114.5958333,137
,,29.6625,114.6375,143
,,29.6625,114.6791667,274
,,29.6625,114.7208333,450
,,29.6625,114.7625,355
,,29.6625,114.8041667,250
,,29.6625,114.8458333,200
,,29.6625,114.8875,163
,,29.6625,114.9291667,102
,,29.6625,114.9708333,28
,,29.6625,115.0125,44
,,29.6625,115.0541667,60
,,29.6625,115.0958333,80
,,29.6625,115.1375,71
,,29.6625,115.1791667,95
,,29.6625,115.2208333,149
,,29.6625,115.2625,277
,,29.6625,115.3041667,501
,,29.6625,115.3458333,334
,,29.6625,115.3875,225
,,29.6625,115.4291667,302
,,29.6625,115.4708333,214
,,29.6625,115.5125,205
,,29.6625,115.5541667,46
,,29.6625,115.5958333,27
,,29.6625,115.6375,62
,,29.6625,115.6791667,78
,,29.6625,115.7208333,51
,,29.6625,115.7625,24
,,29.6625,115.8041667,34
,,29.6625,115.8458333,29
,,29.6625,115.8875,22
,,29.6625,115.9291667,55
,,29.6625,115.9708333,166
,,29.6625,116.0125,384
,,29.6625,116.0541667,113
,,29.6625,116.0958333,46
,,29.6625,116.1375,11
,,29.6625,116.1791667,2
,,29.6625,116.2208333,17
,,29.6625,116.2625,12
,,29.6625,116.3041667,32
,,29.6625,116.3458333,23
,,29.6625,116.3875,227
,,29.6625,116.4291667,226
,,29.6625,116.4708333,207
,,29.6625,116.5125,229
,,29.6625,116.5541667,77
,,29.6625,116.5958333,80
,,29.6625,116.6375,121
,,29.6625,116.6791667,109
,,29.6625,116.7208333,48
,,29.6625,116.7625,56
,,29.6625,116.8041667,24
,,29.6625,116.8458333,83
,,29.6625,116.8875,225
,,29.6625,116.9291667,141
,,29.6625,116.9708333,224
,,29.6625,117.0125,171
,,29.6625,117.0541667,264
,,29.6625,117.0958333,358
,,29.6625,117.1375,378
,,29.6625,117.1791667,174
,,29.6625,117.2208333,134
,,29.6625,117.2625,92
,,29.6625,117.3041667,80
,,29.6625,117.3458333,80
,,29.6625,117.3875,161
,,29.6625,117.4291667,229
,,29.6625,117.4708333,282
,,29.6625,117.5125,401
,,29.6625,117.5541667,326
,,29.6625,117.5958333,325
,,29.6625,117.6375,619
,,29.6625,117.6791667,713
,,29.6625,117.7208333,559
,,29.6625,117.7625,554
,,29.6625,117.8041667,415
,,29.6625,117.8458333,468
,,29.6625,117.8875,613
,,29.6625,117.9291667,613
,,29.6625,117.9708333,416
,,29.6625,118.0125,460
,,29.6625,118.0541667,524
,,29.6625,118.0958333,373
,,29.6625,118.1375,185
,,29.6625,118.1791667,187
,,29.6625,118.2208333,187
,,29.6625,118.2625,204
,,29.6625,118.3041667,185
,,29.6625,118.3458333,281
,,29.6625,118.3875,461
,,29.6625,118.4291667,432
,,29.6625,118.4708333,608
,,29.6625,118.5125,734
,,29.6625,118.5541667,812
,,29.6625,118.5958333,399
,,29.6625,118.6375,504
,,29.6625,118.6791667,391
,,29.6625,118.7208333,282
,,29.6625,118.7625,342
,,29.6625,118.8041667,209
,,29.6625,118.8458333,161
,,29.6625,118.8875,182
,,29.6625,118.9291667,87
,,29.6625,118.9708333,93
,,29.6625,119.0125,54
,,29.6625,119.0541667,187
,,29.6625,119.0958333,218
,,29.6625,119.1375,179
,,29.6625,119.1791667,280
,,29.6625,119.2208333,443
,,29.6625,119.2625,487
,,29.6625,119.3041667,341
,,29.6625,119.3458333,397
,,29.6625,119.3875,406
,,29.6625,119.4291667,259
,,29.6625,119.4708333,250
,,29.6625,119.5125,106
,,29.6625,119.5541667,152
,,29.6625,119.5958333,155
,,29.6625,119.6375,217
,,29.6625,119.6791667,573
,,29.6625,119.7208333,364
,,29.6625,119.7625,601
,,29.6625,119.8041667,593
,,29.6625,119.8458333,482
,,29.6625,119.8875,264
,,29.6625,119.9291667,238
,,29.6625,119.9708333,304
,,29.6625,120.0125,365
,,29.6625,120.0541667,240
,,29.6625,120.0958333,260
